Nawisko aktualne,Liczba
BESZCZYŃSKA,530
BILIK,530
BYTNAR,530
DUCZEK,530
DUSIŃSKA,530
GALOS,530
GŁOWICKA,530
GOLISZEK,530
KIEŁCZYKOWSKA,530
KROPIEWNICKA,530
LUBELSKA,530
ŁAPAJ,530
MARCHWIŃSKA,530
MATEREK,530
MIGOŃ,530
OBSZYŃSKA,530
PIANKOWSKA,530
RASZKOWSKA,530
SIWCZAK,530
SOBIERALSKA,530
WACŁAW,530
WIŚNICKA,530
WITTBRODT,530
ZŁOTOWSKA,530
BASZCZYŃSKA,529
CHORĄŻYCZEWSKA,529
GOSS,529
GÓRNISIEWICZ,529
HELMAN,529
JUSTYŃSKA,529
ŁANIEWSKA,529
ŁOKAJ,529
NAZAREWICZ,529
NITKOWSKA,529
NOCULAK,529
ROSKOSZ,529
RYFA,529
SADOWNIK,529
ŻYWICA,529
ANTECKA,528
BLOCK,528
GRUSZEWSKA,528
KOWACKA,528
MĄKOWSKA,528
MONETA,528
ORGANIŚCIAK,528
RZEPIŃSKA,528
STOLORZ,528
WIERTEL,528
BACŁAWSKA,527
BAJAK,527
BIESIADECKA,527
CHRUSTOWSKA,527
DOBRUCKA,527
DROBIŃSKA,527
DYMARSKA,527
HANZEL,527
KIERSNOWSKA,527
MALARSKA,527
MIK,527
MIŚKOWICZ,527
OSOWIECKA,527
SOLICH,527
STAŚKO,527
SZAJ,527
SZUBSKA,527
UŚCIŃSKA,527
WUJEC,527
ARCZEWSKA,526
CIEĆKO,526
DĘBOSZ,526
GŁUSZKO,526
GOŁKOWSKA,526
IGNATIUK,526
JASZCZ,526
KAPUŚCIK,526
KARKOCHA,526
KLINGER,526
KROPLEWSKA,526
LESZCZAK,526
MIZAK,526
PAWEŁKIEWICZ,526
POŚNIK,526
SARAN,526
TOCZKO,526
WINCENCIAK,526
ZAMORA,526
DURYS,525
KARPIERZ,525
KOŁKOWSKA,525
LATKO,525
MAŁYS,525
NIEGOWSKA,525
PIOCH,525
POGWIZD,525
ROTER,525
SOBKÓW,525
WĘGRZYNEK,525
WILANOWSKA,525
BĄBOL,524
BOBKO,524
DOROZ,524
GRYKA,524
KLĘCZAR,524
KOSTAŃSKA,524
KRAKOWCZYK,524
MAŃSKA,524
MĘCIK,524
MOGIELNICKA,524
NOGIEĆ,524
PALONEK,524
SABAŁA,524
SENATOR,524
SZKARŁAT,524
ZIEMNICKA,524
CIROCKA,523
CUKIER,523
GUMULAK,523
KORNAGA,523
KOZIARZ,523
KRYSZCZUK,523
LISOWICZ,523
LORKOWSKA,523
MACHALICA,523
MĄDRO,523
ORAWIEC,523
PĘDZIK,523
PLIZGA,523
STUCZYŃSKA,523
STYN,523
SZYMANIUK,523
WDOWIK,523
BABSKA,522
CHALIMONIUK,522
DRZEWICKA,522
DYDAK,522
FRANIK,522
KOŚCIK,522
KUSIK,522
MAJDAN,522
MIZGAŁA,522
POŁAWSKA,522
RUBACHA,522
SŁYK,522
STILLER,522
TABACZYŃSKA,522
BASTER,521
CEGŁA,521
DRESZER,521
GRYCZ,521
KALECIŃSKA,521
KILISZEK,521
MAJOS,521
OKULSKA,521
PRZYTARSKA,521
TOŁOCZKO,521
TRYBULSKA,521
TUŁODZIECKA,521
WISŁA,521
BUK,520
DULAS,520
FOLGA,520
GIEL,520
JAŚNIEWSKA,520
KUBASIEWICZ,520
KURCZAB,520
ŁUKASZ,520
MIJAS,520
MIKICIUK,520
MŁOCEK,520
PYRZ,520
SKONIECZKA,520
SOKOLNICKA,520
SYKAŁA,520
DUBIK,519
DWORNICZAK,519
GONTARSKA,519
GRYSZKIEWICZ,519
KNIAŹ,519
KORPALSKA,519
KOSIEK,519
KULON,519
KUTEK,519
LEŚNICKA,519
ŁYP,519
PIETRAŚ,519
SŁOŃ,519
STAROŚCIAK,519
TOCZYSKA,519
TRYKA,519
WICKA,519
BACHOWSKA,518
CIMOCH,518
DUŻYŃSKA,518
GDOWSKA,518
KNYSAK,518
MARUSZCZYK,518
MULAWA,518
OLEKSA,518
ROLEK,518
ROLIŃSKA,518
SADŁOCHA,518
SCHOLZ,518
WITAN,518
WOJTALEWICZ,518
ZYZIK,518
CHWALISZ,517
DARDZIŃSKA,517
GĘSIARZ,517
GRABOŃ,517
HECZKO,517
KOZIOROWSKA,517
KOŹLAK,517
KUBÓW,517
KUPCZYŃSKA,517
MASTEJ,517
POTOK,517
REJMER,517
SKAŁKA,517
SŁONKA,517
TYCZKA,517
WÓJT,517
ŻYWCZAK,517
GŁOWIAK,516
GRYCIUK,516
KIELCZYK,516
LEWEK,516
ŁAGOCKA,516
ŁAKOTA,516
ŁYCZEK,516
PACHNIK,516
PĄGOWSKA,516
RUSZAŁA,516
STUGLIK,516
TABISZ,516
WIERUCKA,516
BERUS,515
BUCHHOLZ,515
CWOJDZIŃSKA,515
DUDCZAK,515
JANASZ,515
JANC,515
LASKUS,515
LIGENZA,515
MATERKA,515
PACHOLIK,515
PASTUSZEK,515
PRZEWORSKA,515
ROKOWSKA,515
SZUMIŁO,515
BACIA,514
BIELAT,514
BUSZKIEWICZ,514
DOBROGOWSKA,514
DOWNAR,514
FILEK,514
GLIWIŃSKA,514
GUZDEK,514
IDEC,514
JANTOS,514
JONIAK,514
KRZYKAŁA,514
KUŚNIEREK,514
MOSIOŁEK,514
NEUGEBAUER,514
OKUROWSKA,514
STANICZEK,514
ŚWIERCZYNA,514
ZAWILIŃSKA,514
BASAK,513
CZOCHARA,513
DOROSZKIEWICZ,513
GAMRAT,513
MROWCA,513
NICIEJEWSKA,513
OBUCHOWICZ,513
PIERSA,513
SMYCZYŃSKA,513
SZALIŃSKA,513
ANDREARCZYK,512
BIENIECKA,512
DOROBISZ,512
GĄSECKA,512
GOIK,512
HALIK,512
KAMYK,512
KUDŁACZ,512
KURCZAK,512
ŁOSIAK,512
MAYER,512
MORDAL,512
RYPIŃSKA,512
SASAK,512
SOBSTYL,512
SOJDA,512
SZATKO,512
WALOCH,512
WANDAS,512
WAWRZYN,512
ZAWODNA,512
ZUZIAK,512
ŻUBROWSKA,512
BAZYLUK,511
BROSZKIEWICZ,511
BUDZYŃ,511
CHABEREK,511
DREWICZ,511
DUSZCZYK,511
FOJT,511
GOGOL,511
KABALA,511
KRĘGIEL,511
KRYWULT,511
LEMANOWICZ,511
LEŃ,511
MYCEK,511
PERA,511
PROĆ,511
RAPA,511
SKROBOT,511
STERNA,511
SZAJEK,511
TEODOROWICZ,511
WYŻYKOWSKA,511
BARCZUK,510
CHOWANIAK,510
CYROŃ,510
DYREK,510
FRELICH,510
GRZYWNOWICZ,510
KAMIENIAK,510
ŁASKAWSKA,510
PĘCIAK,510
POCZTA,510
STYRNA,510
SZPIECH,510
SZWAŁEK,510
CETERA,509
DWORNICKA,509
GIERCZYŃSKA,509
JASIONEK,509
JODKO,509
MAŁOCHA,509
MATRASZEK,509
PLONA,509
PRZEKOP,509
RAŹNIEWSKA,509
RÓWNICKA,509
RYDZIK,509
SADLAK,509
SKŁADANEK,509
STECKA,509
ŚLIPEK,509
TROJANEK,509
ZIEMAK,509
BIAŁOBRZEWSKA,508
CHOLEWKA,508
ELLWART,508
FASZCZEWSKA,508
HANDKE,508
JACHNA,508
JELENIEWSKA,508
JUSZCZYŃSKA,508
KONIECKO,508
PLEBANEK,508
SUPERNAK,508
SZKOPEK,508
TEKIELA,508
WOŁOSZYK,508
ZIELINSKA,508
BAS,507
BLAUT,507
BRYDA,507
BURACZYŃSKA,507
FOGEL,507
FOŁTA,507
HELENIAK,507
KAJA,507
KOREK,507
KUDER,507
LAMPA,507
LEKKA,507
LIWIŃSKA,507
ŁACEK,507
MŁODZIK,507
PIERZ,507
PIWNICKA,507
PUCH,507
SIARKIEWICZ,507
WYCZÓŁKOWSKA,507
ZŁOTNIK,507
BODZAK,506
DZIEŻA,506
GOŁEMBIEWSKA,506
HAMERLA,506
KUDRA,506
KUSZYŃSKA,506
MUZYK,506
SZRAMKA,506
BARTOSZAK,505
BUTOWSKA,505
DUBOWSKA,505
FILARSKA,505
HUTYRA,505
KALETKA,505
KOŃCZYK,505
MADURA,505
OLBIŃSKA,505
PETRUK,505
SOWULA,505
SPORYSZ,505
SZAMOCKA,505
ŚWIT,505
ZERA,505
BURKIEWICZ,504
KLISZCZ,504
KLUJ,504
KOSMAN,504
KOSSAK,504
ŁADZIAK,504
PYTKOWSKA,504
SAJDA,504
SOBICZEWSKA,504
SZARUGA,504
SZYMAŃCZAK,504
TURCZYK,504
BUJAKOWSKA,503
DUDZIEC,503
DZIARMAGA,503
GABRYCH,503
GRYGLEWSKA,503
LAMCH,503
MAGIEROWSKA,503
OLEKSIŃSKA,503
PIERCHAŁA,503
ROMPA,503
SALWIN,503
STRUMIŃSKA,503
STRUS,503
WAKSMUNDZKA,503
WSZEBOROWSKA,503
BINIECKA,502
JEMIOŁO,502
KULIS,502
MARASZEK,502
MIKOŁAJEWICZ,502
MOŻDŻONEK,502
SZYBA,502
CIEMIŃSKA,501
CISKOWSKA,501
CYLWIK,501
DELA,501
DEREZIŃSKA,501
DZIDEK,501
GRUND,501
GRZONKOWSKA,501
HASS,501
KRASA,501
KUSZAJ,501
NAGRODZKA,501
NIEWIADOMA,501
PITERA,501
SKUP,501
STASZYŃSKA,501
WYPCHŁO,501
WYRWAŁ,501
BIEROŃSKA,500
DERECKA,500
GRABARSKA,500
KLUPŚ,500
KOZOK,500
ŁEBKOWSKA,500
MALESZKA,500
MORACZEWSKA,500
PORZUCEK,500
PUDLIK,500
RAKOWIECKA,500
SKRZYDLEWSKA,500
SUWIŃSKA,500
SZCZEPIŃSKA,500
ZGÓRSKA,500
ZHANG,500
BARCICKA,499
BIŃCZAK,499
BRYLEWSKA,499
DYDO,499
JAMA,499
JARZĘBIŃSKA,499
JURASZCZYK,499
KAŁWAK,499
KARLIKOWSKA,499
KLYTA,499
KŁOPOCKA,499
KREMER,499
KWAPIEŃ,499
MAMIŃSKA,499
MIROŃCZUK,499
SŁABICKA,499
SZEJA,499
SZLACHCIC,499
TRUCHEL,499
WAJER,499
WĘGLARSKA,499
WIELGAT,499
BAREJ,498
BARTELA,498
BUDKOWSKA,498
JĘDRASZCZYK,498
KINAL,498
KOŁACIŃSKA,498
KOTLICKA,498
KRUSZONA,498
KULICKA,498
LULA,498
MORTKA,498
MROCZYŃSKA,498
OPYD,498
RATAJEWSKA,498
SADOCH,498
SEMENOWICZ,498
SKURSKA,498
WIEJA,498
ZIĘCIK,498
BARŁÓG,497
ISKIERKA,497
JĘDRAK,497
KONWERSKA,497
KUDEŁKA,497
KWARCIŃSKA,497
MATYJASZEK,497
NIECIECKA,497
PROKOPIAK,497
SERWIŃSKA,497
WABIK,497
WISŁOCKA,497
FRELEK,496
GRAJ,496
MARON,496
NIESŁUCHOWSKA,496
NÓŻKA,496
REIMANN,496
SZOTT,496
ZUBOWICZ,496
BARĆ,495
BUKALSKA,495
CIOŁCZYK,495
DANIELUK,495
GRZESIŃSKA,495
HORBACZ,495
KAPCIA,495
KRZYSZCZAK,495
MATWIEJCZYK,495
MUCZYŃSKA,495
NYK,495
RATKA,495
SARNIAK,495
SKRZECZKOWSKA,495
SKUBISZEWSKA,495
STAWARSKA,495
SUCH,495
SZWEJKOWSKA,495
TŁUCZEK,495
WIĘCŁAWEK,495
WYKOWSKA,495
BLACHOWSKA,494
GRZANKOWSKA,494
JĘDRYS,494
KEMPNY,494
KIELOCH,494
NIEDOŚPIAŁ,494
PIECZARKA,494
PIERZAK,494
SARBINOWSKA,494
SOSKA,494
TOKARZEWSKA,494
WSZOŁA,494
ZADKA,494
ZBICIAK,494
BIAŁCZYK,493
BUGAJNA,493
CHYLAK,493
DURLEJ,493
GADZAŁA,493
GRONOSTAJ,493
GRZELEC,493
KRUSZCZYŃSKA,493
LIPOK,493
ŁAKATOSZ,493
MAŁŻ,493
PALEŃ,493
POMPA,493
RĘBIŚ,493
SAPAŁA,493
TADEUSIAK,493
URODA,493
WICZKOWSKA,493
WILEWSKA,493
ZASĘPA,493
ZBRÓG,493
ZUBIK,493
ŻYMEŁKA,493
DUNAL,492
FRAS,492
KOBIERECKA,492
KOCAJ,492
KOLEK,492
KOZDRÓJ,492
ŁOCHOWSKA,492
MOTYLIŃSKA,492
OBIDZIŃSKA,492
PARUSZEWSKA,492
ROMEJKO,492
ŚLEPOWROŃSKA,492
WENERSKA,492
WEREDA,492
WICIAK,492
WIRASZKA,492
WOJAKOWSKA,492
ZASADZIŃSKA,492
BLANK,491
BRUSZEWSKA,491
DOMERADZKA,491
GROSZ,491
HYNEK,491
KOMANDER,491
PAŁYSKA,491
PILICH,491
PODLASIŃSKA,491
ROSZKO,491
RZECZYCKA,491
SŁOCIŃSKA,491
ZANDECKA,491
ZIELEZIŃSKA,491
CZARNACKA,490
DŁUBAK,490
FELUŚ,490
HANKIEWICZ,490
KORDYS,490
ŁUSIAK,490
NALEWAJEK,490
PŁUDOWSKA,490
PUTKOWSKA,490
SASS,490
SIEBERT,490
SŁOMIANA,490
STECKIEWICZ,490
ŚWIĆ,490
TORZEWSKA,490
WIERTELAK,490
WINEK,490
WITKA,490
CYREK,489
DRZAZGOWSKA,489
DURMA,489
GAIDA,489
GUMUŁA,489
KARWALA,489
KOŚCIUSZKO,489
KRZYŻOSTANIAK,489
KUZIEMSKA,489
MAŁYCHA,489
MILEWCZYK,489
PAĆKOWSKA,489
PIECHURA,489
POLASIK,489
SMAGACZ,489
BARZYK,488
BYTNER,488
CHODACKA,488
CHYBOWSKA,488
FRĄCZ,488
GROBLEWSKA,488
GRZEGORZAK,488
HERDZIK,488
JESZKA,488
KOCZARA,488
MACULEWICZ,488
MILEJ,488
OLEKSAK,488
POWĘSKA,488
ROCHOWIAK,488
SKOMOROWSKA,488
TELUS,488
WAŚKOWSKA,488
WIERDAK,488
ZALEJSKA,488
ZDZIEBŁO,488
ADAMIUK,487
ARKUSZEWSKA,487
DRABIŃSKA,487
KRETEK,487
KYC,487
MISIEJUK,487
NOWOTKA,487
PLEWNIA,487
RAGUS,487
SMOLORZ,487
SNOCHOWSKA,487
WAWRZONEK,487
WIAK,487
ZAPORA,487
ZASKÓRSKA,487
ANUSZEWSKA,486
BENDER,486
CELEJEWSKA,486
DROBIK,486
FIDOS,486
GARBACIK,486
GUSTAW,486
HARABURDA,486
KAZUBEK,486
LIBERACKA,486
MATYJASEK,486
MEGGER,486
NIEŚCIOR,486
OGONEK,486
PUPEK,486
SIARKOWSKA,486
SIEPRAWSKA,486
WOŁOSZCZUK,486
CHRAPKOWSKA,485
CIĘCIWA,485
CYGAL,485
DĄBRÓWKA,485
DREWNIOK,485
DUŁAK,485
KAJDAS,485
KŁODNICKA,485
KOSTIUK,485
KRZYŚKÓW,485
MARCHENKO,485
NAMYSŁO,485
PALEJ,485
POCHROŃ,485
PYRKOSZ,485
REJEK,485
STAWCZYK,485
SZMAJ,485
ZAWACKA,485
ZIAREK,485
ZIELENIEWSKA,485
BACIK,484
BĄCZYŃSKA,484
BREWCZYŃSKA,484
HERNAS,484
KONTEK,484
LUBOJAŃSKA,484
ŁAWNICZEK,484
MARCHWICKA,484
PIOTRKOWSKA,484
SADO,484
SMORĄG,484
SZPYT,484
TOMSIA,484
TRYC,484
TUSK,484
BOGUSIEWICZ,483
GOZDUR,483
KALANDYK,483
KOCIĘCKA,483
KUBOŃ,483
LASZKIEWICZ,483
OCZKOWICZ,483
PATERAK,483
PNIAK,483
POLITAŃSKA,483
PULIT,483
STANCLIK,483
STRYKOWSKA,483
SZAŁAJKO,483
UZIĘBŁO,483
WĄSALA,483
WĘCŁAWSKA,483
ZABOREK,483
ANDREJCZUK,482
HASIAK,482
JANCZY,482
KAWIAK,482
KRYK,482
MILEJSKA,482
MIRSKA,482
MISZKURKA,482
OCHMANN,482
OSIK,482
PASZYŃSKA,482
PAWELA,482
PRACZ,482
ROSOŁEK,482
SOT,482
TAMBORSKA,482
WOJTANOWICZ,482
BAJKO,481
BOKSA,481
GRAL,481
GRZESIEK,481
KRZYCZKOWSKA,481
MAZEPA,481
MINKINA,481
MOTYLSKA,481
OLSZYNA,481
PASICH,481
PETRUS,481
PIECHNA,481
PODSTAWSKA,481
ŚLADOWSKA,481
ŻYŁOWSKA,481
GRACZYKOWSKA,480
HIRSCH,480
KONIECKA,480
KRYSTKOWIAK,480
KUFFEL,480
LANGIER,480
MAJTYKA,480
NIEMIRA,480
REGLIŃSKA,480
SKOMRA,480
TERPIŁOWSKA,480
WOJTACH,480
WOLAŃCZYK,480
ZBORALSKA,480
BRONCEL,479
DZIADKIEWICZ,479
FEDYK,479
GADECKA,479
KARDYŚ,479
KNYCH,479
KORGUL,479
LEŃCZUK,479
MACHNIAK,479
MEISSNER,479
MIROS,479
MYDŁOWSKA,479
OCHOJSKA,479
PAWEŁKO,479
PILAWSKA,479
PODNIESIŃSKA,479
PUC,479
ROMANKIEWICZ,479
SNOPKOWSKA,479
STERNICKA,479
TALAROWSKA,479
WOJTASZAK,479
BISAGA,478
BUCZMA,478
CIS,478
HUSZCZA,478
KARAŚKIEWICZ,478
ŁACHACZ,478
MICHOŃSKA,478
OBŁOZA,478
OCHWAT,478
PIETRASZKIEWICZ,478
PRAJSNAR,478
SZCZEPAN,478
ŚLEDZIK,478
WISIŃSKA,478
CHACHULSKA,477
CHYB,477
DYCZKOWSKA,477
GARLICKA,477
GUMKOWSKA,477
JAMROZY,477
KOŁTUNIAK,477
KOPALA,477
KRAUZA,477
LIZUREJ,477
ŁACHUT,477
ŁACNA,477
ŁODEJ,477
NOJSZEWSKA,477
ROCH,477
ROCŁAWSKA,477
SŁADEK,477
SMAGAŁA,477
SZCZERBICKA,477
TOMERA,477
WOSZCZAK,477
WYRWICH,477
ZAWADZIŃSKA,477
BOHDAN,476
CHMAL,476
DRZYMALSKA,476
FOLWARSKA,476
KAPAŁKA,476
KISIELIŃSKA,476
KOZIELEC,476
KOZUBSKA,476
LIBER,476
SOROKO,476
TOMKOWICZ,476
USS,476
WALOSZEK,476
WARECKA,476
CZAJCZYŃSKA,475
DREWA,475
DZIEŁAK,475
GARSKA,475
JARMUŻ,475
KASIAK,475
KRZEPKOWSKA,475
MIOZGA,475
MONKIEWICZ,475
MORDAK,475
NIEZNAŃSKA,475
STARK,475
SUCHA,475
ZYBURA,475
BEKER,474
CZAK,474
DAMEK,474
KILIAŃSKA,474
KOŁSUT,474
LETKIEWICZ,474
MALIGŁÓWKA,474
MYRCIK,474
NURKOWSKA,474
OBARZANEK,474
OKŁA,474
PATLA,474
PSTRĄGOWSKA,474
SPYCHAJ,474
STECKO,474
TOMAL,474
TORBUS,474
WĘGRZYK,474
WIZNER,474
WYDMUCH,474
ZANDER,474
ZASOWSKA,474
ZBROSZCZYK,474
GALEK,473
JENDRZEJEWSKA,473
KENIG,473
KOTARA,473
KUDLAK,473
MACIAŚ,473
MROWICKA,473
NAGÓRNA,473
PIEKORZ,473
STAŃDO,473
SYPUŁA,473
SZULIST,473
WIEWIÓRKA,473
WITKOWICZ,473
ZBROŻEK,473
BODUCH,472
CZURA,472
DEMBICKA,472
DEPTUCH,472
HAHN,472
HAJDASZ,472
KAJSTURA,472
KARA,472
KAWULOK,472
KOŃ,472
KUZIOR,472
SOBIESZCZAŃSKA,472
WATKOWSKA,472
WELENC,472
ZEGADŁO,472
BANEK,471
CZUBKOWSKA,471
DYMERSKA,471
GALON,471
GOLLA,471
GRABAN,471
HAWRYLAK,471
HERRMANN,471
JACHIMCZAK,471
KISAŁA,471
KITLIŃSKA,471
KLACZYŃSKA,471
KLESZCZYŃSKA,471
KOBRZYŃSKA,471
LITYŃSKA,471
NOJEK,471
OCZKO,471
PATYNOWSKA,471
POLICHT,471
REITER,471
SINICKA,471
SOCZEWKA,471
STRUSIŃSKA,471
ULICKA,471
WYCISZKIEWICZ,471
ZNOJEK,471
ŻÓŁKIEWICZ,471
BAKIERA,470
CZARNOMSKA,470
KARWAN,470
KUZA,470
MARSZEWSKA,470
MARTYN,470
MILKA,470
NAPIERSKA,470
NOWOGÓRSKA,470
PARZONKA,470
PORCZYŃSKA,470
SALACHNA,470
SZCZEREK,470
SZMALEC,470
ŚWISZCZ,470
BIAŁACH,469
BRZUSKA,469
BUJACZ,469
CHABROWSKA,469
CHOJNA,469
DARAŻ,469
DŁUSKA,469
DROBNY,469
DROŻDŻAL,469
DUDKOWIAK,469
DWORECKA,469
FIDURA,469
GAŁĘZA,469
JAMROŻEK,469
KORBUT,469
ŁAZICKA,469
MATEJUK,469
PIEKACZ,469
POLNIK,469
STRZĘPKA,469
TONDERA,469
WIKIERA,469
BARCIŃSKA,468
BONA,468
CIOŁKOWSKA,468
DAMIAN,468
DRWIĘGA,468
ELWART,468
HAPKA,468
KLIŃSKA,468
KRZYSIK,468
LENIART,468
MIAŁKOWSKA,468
PŁASZEWSKA,468
PROCHOWSKA,468
ROZUMEK,468
SIEG,468
STĄPÓR,468
ZDONEK,468
ZUBRYCKA,468
BRONKA,467
DOMKA,467
GADZINA,467
GĄSZCZAK,467
JANUSZEWICZ,467
ŁAGOSZ,467
MICHEL,467
ORZESZEK,467
PERSKA,467
RYBKOWSKA,467
STAWOWA,467
STEFANKIEWICZ,467
BŁAŻEJEWICZ,466
BRACHA,466
CELUCH,466
CZYŻYKOWSKA,466
FRONT,466
GRYGORCEWICZ,466
IGNASZEWSKA,466
JACHOWSKA,466
JUDEK,466
KORONKIEWICZ,466
KUBSKA,466
MACHETA,466
MIGDA,466
SZULCZYK,466
TÓRZ,466
WARDZIAK,466
WARGACKA,466
WIERNICKA,466
WOŹNICZKO,466
ELERT,465
FURA,465
HARĘŻA,465
HOLEKSA,465
KONIARSKA,465
KONTNY,465
KROPIWNICKA,465
PERNAL,465
PIESZAK,465
PRZYSTUPA,465
RORAT,465
STECIUK,465
SZYMKÓW,465
TUZIMEK,465
WAŁASZEK,465
WARZYBOK,465
ZDANCEWICZ,465
ŻUCZEK,465
CALIŃSKA,464
CHWEDCZUK,464
HRABIA,464
KILARSKA,464
KOCIEMBA,464
MASZEWSKA,464
MYSŁOWSKA,464
SKOTNICZNA,464
WARDZAŁA,464
ZGÓDKA,464
ZŁOTEK,464
BOŃCZAK,463
GLAZIK,463
GMURCZYK,463
KRZYSZTOSZEK,463
ŁASICA,463
MAGDZIŃSKA,463
MUSIAŁA,463
PIOTRZKOWSKA,463
PŁOCICA,463
STĘPKA,463
SZCZAP,463
SZOK,463
SZUMIEC,463
WODYŃSKA,463
ALEKSA,462
BASZYŃSKA,462
DARGACZ,462
DOMEK,462
GRYSKA,462
KIERNICKA,462
KŁOSIEWICZ,462
KOSTORZ,462
KYRCZ,462
ŁAWSKA,462
MYTNIK,462
PAWLACZEK,462
PYTLOS,462
ROGACZ,462
SZAJNER,462
SZULKOWSKA,462
SZUMACHER,462
ŚLIWIAK,462
WAWRZONKOWSKA,462
ARENDARCZYK,461
BEJM,461
BORZYMOWSKA,461
DOBROŃ,461
DOMINO,461
KIERSKA,461
LIANA,461
MANDZIUK,461
MYNARSKA,461
RZADKOWSKA,461
RZYMOWSKA,461
SIERŻĘGA,461
SZAŁATA,461
ŚLIŻEWSKA,461
TOCZYŃSKA,461
WICHARY,461
ŻÓŁKIEWSKA,461
CIMOCHOWSKA,460
CZAICKA,460
DYDA,460
GRUPA,460
GRYGIERCZYK,460
KAJDAN,460
MISIUK,460
PACHOLCZAK,460
PACHOWICZ,460
STEUER,460
SUDAK,460
SZCZEGIELNIAK,460
SZRAMA,460
ZDOBYLAK,460
ANIOŁA,459
BARTON,459
BYSTREK,459
GRABAS,459
HEIN,459
KOSIEDOWSKA,459
KOSOWICZ,459
KOŻUSZEK,459
LELONEK,459
LISTOWSKA,459
ŁADNIAK,459
MATACZ,459
MYDLAK,459
POMIETŁO,459
RUSIŃSKA,459
RYCHARSKA,459
SZKUP,459
WOSIEK,459
BILECKA,458
DORUCH,458
DZIDUCH,458
GAWŁOWICZ,458
GIERULA,458
JOCHYMEK,458
KURCZYK,458
MARAS,458
MAŚLANKIEWICZ,458
MILIK,458
NIEBORAK,458
NIKOŁAJUK,458
OŁTARZEWSKA,458
PAL,458
PERNAK,458
TATARCZUK,458
WYGODA,458
WYLĘŻEK,458
ZAJCHOWSKA,458
ZEMANEK,458
BARDZIŃSKA,457
BERNARD,457
DUNIEC,457
DYMARCZYK,457
GIERASIMIUK,457
KINOWSKA,457
KRÓLIKIEWICZ,457
MAŃK,457
NAPOROWSKA,457
OSKROBA,457
PANASIEWICZ,457
PARSZEWSKA,457
PORZEZIŃSKA,457
RUDENKO,457
STAROSTKA,457
ŚMIŁOWSKA,457
UŁANOWICZ,457
WORWA,457
ZWARA,457
BANDROWSKA,456
BAUM,456
FRONCZYK,456
GILL,456
GOLCZYK,456
GOMOŁA,456
JEKA,456
KOTYRBA,456
NAWÓJ,456
NIKSA,456
PALICA,456
POLITOWICZ,456
PROTASIUK,456
SATORA,456
SMOLKA,456
SZTUBA,456
TOKAJ,456
WOSZCZEK,456
CAL,455
DZIAŁOWSKA,455
GASEK,455
HONKISZ,455
JAKACKA,455
JASZCZYŃSKA,455
KARŁOWSKA,455
KAZBERUK,455
KOHNKE,455
KRAWCZYKOWSKA,455
MAJERCZAK,455
MŁOTEK,455
RAFAŁKO,455
ROSADA,455
SIERKA,455
SORNAT,455
SZKATUŁA,455
ŻÓŁTAŃSKA,455
ŻUGAJ,455
CIAPA,454
DIETRICH,454
FUDALEJ,454
HUCZKO,454
JANCEWICZ,454
JARKA,454
KABZA,454
KASZYCA,454
KORMAN,454
KOSAK,454
KUBIT,454
LEMIESZ,454
LEONIUK,454
MIELOCH,454
MIKSZA,454
MYK,454
OSICKA,454
PRAWDZIK,454
SIATKA,454
SMAL,454
WNUCZEK,454
ZIĘCIAK,454
CHMURSKA,453
CISOŃ,453
CUKROWSKA,453
DYLAK,453
GŁOWSKA,453
KUBIENIEC,453
KUCZAK,453
KUCZMARSKA,453
MARJAŃSKA,453
OKRZESIK,453
RASAŁA,453
SPRYCHA,453
STACHEWICZ,453
WESOŁY,453
WOŁODŹKO,453
WYPIÓR,453
ZELEWSKA,453
ZYGA,453
ALBIŃSKA,452
BIAŁOŻYT,452
BOCHNIARZ,452
BRUDZYŃSKA,452
BUDREWICZ,452
CZERNIEC,452
CZOPIK,452
CZUBAJ,452
DELIKAT,452
JANKA,452
LESKA,452
OLESIEJUK,452
OSTOLSKA,452
PANASEWICZ,452
PIOTRAK,452
POKUSA,452
RUMIN,452
SAJNÓG,452
SZYMSKA,452
SZYWAŁA,452
ŻYCKA,452
ANDRYSZCZYK,451
BURCHARD,451
CEBULAK,451
CETNAROWSKA,451
CHRZĄSTOWSKA,451
CZERNER,451
DUMAŁA,451
GOŁOTA,451
KORZENIAK,451
KRAJNIAK,451
KUKIER,451
KURASIŃSKA,451
KWIT,451
MATYASIK,451
MIĄSIK,451
MIECHOWICZ,451
MOŃKO,451
PROSTAK,451
PRZYBYLIŃSKA,451
SENGER,451
SŁOJEWSKA,451
SOBIECHOWSKA,451
WAC,451
WIELGO,451
ZIEGERT,451
BIELIK,450
BOĆKOWSKA,450
BORCZ,450
CZACHOWSKA,450
DACKO,450
FURGA,450
GOLIASZ,450
KLEMENS,450
KLUGE,450
KOWIESKA,450
MACHOWICZ,450
MAZURCZYK,450
MIŁOŚ,450
PARUS,450
PRASEK,450
PYSZCZEK,450
SIWCZYK,450
SOŁODUCHA,450
TYLIŃSKA,450
UZAR,450
WALOSZCZYK,450
WARAKSA,450
WENZEL,450
ZDULSKA,450
BITTNER,449
DZIUDA,449
GREGORCZUK,449
KACZMARKIEWICZ,449
KOSOBUDZKA,449
LIBERDA,449
LUTOSTAŃSKA,449
MARKO,449
MISIOR,449
OLBRYCHT,449
PALUSZAK,449
