Nawisko aktualne,Liczba
ŁASKAWSKI,545
PIETRAŚ,545
SANETRA,545
SZAJ,545
SZMELTER,545
TOMYS,545
WACŁAW,545
BARANKIEWICZ,544
BARŁÓG,544
BASZCZYŃSKI,544
BUGIEL,544
CYWKA,544
DYSZY,544
GAMRAT,544
GINALSKI,544
GROCHOLA,544
GRONKIEWICZ,544
GRZONKOWSKI,544
HUTYRA,544
JAKÓBIK,544
JANASZ,544
JANC,544
KUDRA,544
KUPNIEWSKI,544
MAJDAN,544
MARCHWIŃSKI,544
MLECZAK,544
NIEDOŚPIAŁ,544
PIECZARKA,544
PLIZGA,544
SPORYSZ,544
SZUBSKI,544
WAKSMUNDZKI,544
ZDUŃSKI,544
CIS,543
DELA,543
FILAK,543
KAJA,543
KRÜGER,543
LEJKOWSKI,543
MAGIEROWSKI,543
MIZAK,543
PASIAK,543
STAŚKO,543
STOLTMANN,543
TOCZKO,543
UŚCIŃSKI,543
WROCŁAWSKI,543
ZONTEK,543
CYREK,542
CZUBASZEK,542
DUDZIEC,542
KUBASZEWSKI,542
KURPAS,542
LEŃ,542
MŁODZIK,542
POTOK,542
SOCHOCKI,542
STYRNA,542
ZDZIEBŁOWSKI,542
BUK,541
ELLWART,541
LEPA,541
MAMIŃSKI,541
ORAWIEC,541
PITUŁA,541
RATUSZNY,541
CHORNYI,540
DZIEŻA,540
FROST,540
JACHNA,540
KAZANA,540
KRAUZA,540
MACIAŚ,540
MILEWCZYK,540
MIROŃCZUK,540
SADŁOCHA,540
STĘPLEWSKI,540
SZYMANIUK,540
WIERTEL,540
WIŚNICKI,540
FRAS,539
GLENC,539
HANZEL,539
HEJNA,539
JAMBOR,539
LAMPA,539
LUDWIN,539
ŁABNO,539
OWSIŃSKI,539
SKALNY,539
ŚLIPEK,539
TEKIELA,539
WŁADYKA,539
BIEGALSKI,538
CHALIMONIUK,538
DZIERWA,538
FEDYK,538
GŁOWNIA,538
GRABOŃ,538
KOZIELEC,538
KUCHCIAK,538
ORGANIŚCIAK,538
PACHOCKI,538
PRZEKWAS,538
ROLEK,538
SKŁADANEK,538
SMYCZYŃSKI,538
STAROŚCIAK,538
TYCZKA,538
WAWRZYCKI,538
BARCZUK,537
CHMIELARSKI,537
DANIELUK,537
DUCZEK,537
DYDAK,537
GUMUŁA,537
HUCZEK,537
JAGŁOWSKI,537
JESZKE,537
KĄTNY,537
ŁEBKOWSKI,537
ŁUCZYK,537
MAŁYS,537
MARCHUK,537
NIEĆKO,537
WIERDAK,537
BODEK,536
BRZEGOWY,536
CHRUSTOWSKI,536
DANISZ,536
DĘBOSZ,536
DUDCZAK,536
FURA,536
HALIK,536
KIEŁBASIŃSKI,536
KLUJ,536
KOLAŃSKI,536
KRASA,536
KRĘGIEL,536
KWAPIEŃ,536
MOŻDŻONEK,536
MROWCA,536
NAGRODZKI,536
PIERZAK,536
ŚLIŻEWSKI,536
ZACH,536
ZNOJEK,536
BOJARCZUK,535
CIROCKI,535
GRAJ,535
GRYKA,535
JEMIOŁO,535
KALECIŃSKI,535
KLOS,535
KNYCH,535
ŁUKASIUK,535
MADURA,535
MIJAS,535
MIZGAŁA,535
OFIARA,535
PAVLENKO,535
PIWNICKI,535
SOZAŃSKI,535
STUCZYŃSKI,535
SZULIST,535
ZASĘPA,535
BAZYLUK,534
CZOCHARA,534
GĄSECKI,534
GLIWIŃSKI,534
GRYSZKIEWICZ,534
KIERAT,534
KUBOŃ,534
LIWIŃSKI,534
MACHALICA,534
NIESZPOREK,534
OLEKSIŃSKI,534
OSOWIECKI,534
ROKOWSKI,534
SKUP,534
BASAK,533
CIMOCH,533
DRUŻYŃSKI,533
DZIARMAGA,533
ELSNER,533
GRAŚ,533
GRYGLEWSKI,533
HUBERT,533
KNIAŹ,533
KOZDRÓJ,533
MAJEWICZ,533
NOSARZEWSKI,533
SALWIN,533
SASAK,533
SOJDA,533
TURCZYK,533
GRAL,532
GUZDEK,532
JASIONEK,532
KORPAL,532
KRAKOWCZYK,532
KUDEŁKA,532
ŁUKASZ,532
MAĆCZAK,532
NIKLEWICZ,532
OBUCHOWICZ,532
OKULSKI,532
ROGUCKI,532
SOMMERFELD,532
WISŁA,532
WOŁKOWSKI,532
WSZEBOROWSKI,532
ZNAMIROWSKI,532
ZUBIK,532
ARCZEWSKI,531
BORKIEWICZ,531
FOLGA,531
HELMAN,531
KOĆWIN,531
KONWERSKI,531
KOSZYKOWSKI,531
KOŚCIESZA,531
KOŚCIK,531
KRYSZCZUK,531
LATKO,531
MALCHEREK,531
MARTYNOWSKI,531
OSKROBA,531
PUPEK,531
REZLER,531
SOWULA,531
SZCZUKOWSKI,531
ZUGAJ,531
BASAJ,530
DOBRUCKI,530
DUŻYŃSKI,530
GORDON,530
KLECZEWSKI,530
KRZYKAŁA,530
KURCZ,530
MONIUSZKO,530
PLONA,530
SIP,530
STRUS,530
ZADKA,530
BODZAK,529
BRYDA,529
DURMA,529
GOLISZEK,529
GRZYWNOWICZ,529
KOTARA,529
MALIGŁÓWKA,529
MIKOŁAJEWICZ,529
OLBIŃSKI,529
OLBRYCH,529
PACHNIK,529
PYRZ,529
SZKARŁAT,529
ŚLEDZIK,529
TRYKA,529
BRONICKI,528
CIOŁCZYK,528
GIERAT,528
GILEWICZ,528
JANY,528
KAPUŚCIK,528
KOŃ,528
KURCZAB,528
LISOWICZ,528
LIU,528
ŁACEK,528
PACHOLIK,528
PASICH,528
PIERCHAŁA,528
PIOTRKOWICZ,528
RASZKOWSKI,528
ZAMORA,528
ŻYCHLIŃSKI,528
BABSKI,527
DARAŻ,527
DUŁAK,527
DURYS,527
GŁOWICKI,527
KRYSKA,527
ŁAGOCKI,527
MATYJASZEK,527
MYCEK,527
NOGIEĆ,527
PASTUSZEK,527
PERŁOWSKI,527
PROĆ,527
PULIT,527
ROCH,527
ROSOŁEK,527
SNOCHOWSKI,527
WAWRZYN,527
ANTECKI,526
BIAŁOUS,526
JĘDRAK,526
KAMYK,526
KLINGER,526
KOHNKE,526
KOSIEK,526
ŁYP,526
MALARSKI,526
POCZTA,526
ROSKOSZ,526
RUSZAŁA,526
RZADKOWSKI,526
SADLAK,526
SMAGACZ,526
SYKAŁA,526
WALOCH,526
WOŁOSZYK,526
ZAJKO,526
ZIEGLER,526
BEREŹNICKI,525
BUTOWSKI,525
CISZKOWSKI,525
CUKIER,525
DOROZ,525
FILEK,525
GRONOSTAJ,525
GRYCIUK,525
GRZEGORZAK,525
HAWRYLAK,525
KASIAK,525
KUZA,525
PAŁYSKA,525
PAWEŁKIEWICZ,525
PILICH,525
PRZYTARSKI,525
SOLICH,525
TUŁODZIECKI,525
WALIŃSKI,525
WIĘCŁAWEK,525
BUJAKOWSKI,524
DREWICZ,524
GADZAŁA,524
JENDRZEJEWSKI,524
KARMELITA,524
KORPALSKI,524
KORTA,524
KRZYSZCZAK,524
LISIEWSKI,524
MALESZKA,524
MANDZIUK,524
MĄKOWSKI,524
PIOCH,524
PNIAK,524
SUDAK,524
WIERUCKI,524
WITKA,524
WUJEC,524
ZAWILIŃSKI,524
ZBICIAK,524
ZBROSZCZYK,524
BILIK,523
CELEJEWSKI,523
FIDURA,523
GROCHALSKI,523
KROPLEWSKI,523
KULIS,523
LUBELSKI,523
PHAM,523
ROSZKO,523
SZKOPEK,523
ŚWIT,523
TOCZYSKI,523
TUCKI,523
BRĄGIEL,522
BUKALSKI,522
CHWALISZ,522
CYGAL,522
GALEK,522
HOLC,522
KIERSNOWSKI,522
OSIK,522
PUCH,522
SOSKA,522
SYMONOWICZ,522
SZAJEK,522
SZOK,522
URZĘDOWSKI,522
WOLAŃCZYK,522
WYKRĘT,522
DULAS,521
FRELEK,521
GRABOWY,521
JOSZKO,521
KIELOCH,521
KULICKI,521
KUSZYŃSKI,521
PĄGOWSKI,521
PELOWSKI,521
WIRASZKA,521
ZASKÓRSKI,521
ZELEWSKI,521
ADAMASZEK,520
BLUSZCZ,520
BURKIEWICZ,520
GŁOWIAK,520
KUBECKI,520
KUPCZYŃSKI,520
MILEJ,520
MOGIELNICKI,520
NAZAREWICZ,520
ROTER,520
SOMMER,520
ZBRÓG,520
GOŁEMBIEWSKI,519
KLIŃSKI,519
KUBÓW,519
ŁAKOTA,519
MASTEJ,519
MĘCIK,519
NAGEL,519
POŚNIK,519
PRZYSTUPA,519
WDOWIK,519
BIENIECKI,518
BYTNAR,518
DWORNICKI,518
FOJT,518
GRZESIŃSKI,518
JARKIEWICZ,518
KACPERCZYK,518
KAŁWAK,518
MAŁŻ,518
MROCZYŃSKI,518
PAWLICZAK,518
PIOTRKOWSKI,518
RAŹNIEWSKI,518
SKURSKI,518
STOLORZ,518
SZWAŁEK,518
WYRWAŁ,518
ZAPORA,518
DŁUBAK,517
DOROŻYŃSKI,517
JANCZY,517
JUDEK,517
KRYK,517
KUZIEMSKI,517
MOTAK,517
NIECIECKI,517
NIEŚCIOR,517
OLEKSAK,517
PITERA,517
PUC,517
SEMENOWICZ,517
ŻUBROWSKI,517
BASTER,516
BIAŁOSKÓRSKI,516
BIESIADECKI,516
BOICHUK,516
DIDYK,516
MALAWSKI,516
MISIEJUK,516
PAĆKOWSKI,516
REJDYCH,516
SABAŁA,516
SKONIECZKA,516
STERNA,516
TOMSIA,516
CELUCH,515
DYBALSKI,515
GIEL,515
KOCAJ,515
KRUSZONA,515
LAMCH,515
MARASZEK,515
PŁUDOWSKI,515
REZMER,515
ROMEJKO,515
SADOCH,515
SARAN,515
SUCHORSKI,515
SZCZERKOWSKI,515
SZWEDOWSKI,515
WYŻYKOWSKI,515
ZGÓDKA,515
ACHTELIK,514
BLOCK,514
BUDKOWSKI,514
KAWIAK,514
MATWIEJCZYK,514
NITKOWSKI,514
PORZUCEK,514
SMAL,514
SOT,514
STAŃDO,514
CHABEREK,513
CYLWIK,513
DROŻDŻAL,513
GABRYCH,513
KAJDAS,513
KLYMENKO,513
MACHETA,513
MATERKA,513
MORTKA,513
PRZEWORSKI,513
RÓWNICKI,513
RYDZIK,513
SIWCZAK,513
SOŁTYSEK,513
SUCH,513
UZIĘBŁO,513
BARTELA,512
DRELA,512
DROŻYŃSKI,512
DZIDEK,512
KABALA,512
KOŁACIŃSKI,512
KOŁKOWSKI,512
KOZUBSKI,512
KWARCIŃSKI,512
PALONEK,512
ROPIAK,512
WŁOSTOWSKI,512
WOJTALEWICZ,512
BIAŁCZYK,511
DŁUŻEWSKI,511
DZIEŁAK,511
GRUSZEWSKI,511
MORACZEWSKI,511
NIKSA,511
NYK,511
PETKA,511
PIERZ,511
POLITAŃSKI,511
SCHWARZ,511
SZCZEPIŃSKI,511
WÓJT,511
ZIĘCIK,511
BACHOWSKI,510
BYTOMSKI,510
DOPIERALSKI,510
DZIADKIEWICZ,510
GARBACIK,510
GRUPA,510
JĘDRASZCZYK,510
KŁODNICKI,510
KOWALCZEWSKI,510
KRZYŚKÓW,510
ŁODEJ,510
NORAS,510
PAL,510
PYTKOWSKI,510
STERNICKI,510
SZPIECH,510
WIEWIÓRKA,510
WYKOWSKI,510
BRYLEWSKI,509
CIEMIŃSKI,509
ĆMIEL,509
DEREZIŃSKI,509
DYDO,509
JODKO,509
JURASZCZYK,509
JUSTYŃSKI,509
KUDER,509
LEMANOWICZ,509
MĘCZYŃSKI,509
REJMER,509
SERWIŃSKI,509
SMORĄG,509
SZPYT,509
SZWEJKOWSKI,509
TRAFNY,509
WĘCŁAWSKI,509
WISIŃSKI,509
CHYBOWSKI,508
CIĘCIWA,508
CWOJDZIŃSKI,508
DYCZKOWSKI,508
DYMARSKI,508
FASZCZEWSKI,508
HEINRICH,508
HORBACZ,508
JAMA,508
KLESZCZYŃSKI,508
KŁOPOCKI,508
KONTEK,508
KOZIOROWSKI,508
ŁOMNICKI,508
MOTYLIŃSKI,508
PATYNOWSKI,508
PUTKOWSKI,508
SAJDA,508
SAPAŁA,508
SZAMOCKI,508
TOKAR,508
ZIELINSKI,508
DUBOWSKI,507
GOMOŁA,507
KULYK,507
NIESŁUCHOWSKI,507
OCHWAT,507
PALEŃ,507
RAPA,507
SUPERNAK,507
ZIEMAK,507
ZYZIK,507
FRANIK,506
GRABARSKI,506
KOBIERECKI,506
MATYJASEK,506
POŁAWSKI,506
SAJNÓG,506
STAWCZYK,506
WIAK,506
ZALEJSKI,506
BECK,505
BYTNER,505
CHMAL,505
CHOLEWKA,505
FILARSKI,505
GAJCY,505
JONIAK,505
KLISZCZ,505
KOŁPAK,505
KOŁSUT,505
KOSSAK,505
KYC,505
MARTYN,505
MUCZYŃSKI,505
SOBIERALSKI,505
ŚWIĆ,505
WAWRZONKOWSKI,505
BLACHOWSKI,504
BROSZKIEWICZ,504
BRUSZEWSKI,504
CYROŃ,504
HECZKO,504
IZBICKI,504
KALANDYK,504
KOCZARA,504
KUŚNIEREK,504
ŁOSIAK,504
MARON,504
MICHOŃSKI,504
MYK,504
PATERAK,504
PATLA,504
SIERŻĘGA,504
SMAGAŁA,504
TELUS,504
WICZKOWSKI,504
ZIEMNICKI,504
BAJKO,503
BRUDZYŃSKI,503
DARGACZ,503
DURLEJ,503
FECHNER,503
FREITAG,503
KIEŁCZYKOWSKI,503
LIGENZA,503
MATACZ,503
PYSZNY,503
SASS,503
TADEUSIAK,503
WICIAK,503
DROBOT,502
GARLICKI,502
GARSKI,502
GROBLEWSKI,502
KRYSTKOWIAK,502
MAJERCZAK,502
OLESIEJUK,502
SŁONKA,502
STASZYŃSKI,502
STECKIEWICZ,502
TOMAL,502
WILEWSKI,502
WOJTASZAK,502
ZIELEZIŃSKI,502
BARTOSZAK,501
BIESEK,501
CHYLAK,501
DOMOŃ,501
DOROSZKIEWICZ,501
DRZAZGOWSKI,501
FOŁTA,501
HANDKE,501
HARABURDA,501
HERDZIK,501
JAKÓBIAK,501
JĘDRYS,501
KENIG,501
KINOWSKI,501
LULA,501
NALEWAJEK,501
PODSTAWSKI,501
RAKOWIECKI,501
SATORA,501
TERPIŁOWSKI,501
TOŁOCZKO,501
CHWEDCZUK,500
DOROBISZ,500
ELWART,500
KARLIKOWSKI,500
KAWULOK,500
KOCIĘCKI,500
MUZYK,500
OKRZESIK,500
OKUROWSKI,500
PERA,500
POGWIZD,500
SARBINOWSKI,500
SZMALEC,500
SZRAMKA,500
SZYMICHOWSKI,500
USS,500
WORWA,500
BARCICKI,499
CZAICKI,499
CZUBKOWSKI,499
FELUŚ,499
KOREK,499
POLEWKA,499
ROMPA,499
SOBICZEWSKI,499
STECKI,499
TRYBULSKI,499
WĄSALA,499
WIELGO,499
DUBIK,498
JARMUŻ,498
KARPIAK,498
KISAŁA,498
KOSTYK,498
KUSZAJ,498
OBSZYŃSKI,498
PŁASZEWSKI,498
POMIETŁO,498
PROKOPIAK,498
SKRZECZKOWSKI,498
SUPRUN,498
SZEJA,498
TABACZYŃSKI,498
TEODOROWICZ,498
TYLUTKI,498
URODA,498
WAJER,498
BINIECKI,497
CZURA,497
DRZEWICKI,497
GROSZ,497
REJEK,497
ZBORALSKI,497
ZIELENIEWSKI,497
BIŃCZAK,496
BURACZYŃSKI,496
DZIUDA,496
FURGA,496
GAŁĘZA,496
GIERCZYŃSKI,496
JAŚNIEWSKI,496
KARA,496
NOJEK,496
OLSZYNA,496
PRACZ,496
ZAGROBELNY,496
ZANDECKI,496
DUNAL,495
FIDOS,495
GADECKI,495
GILL,495
KAMIENIAK,495
KOŃCZYK,495
OCHENKOWSKI,495
ORZESZEK,495
PIOTRAK,495
PROSTAK,495
SKOMRA,495
TRUCHEL,495
WATKOWSKI,495
WĘGRZYNEK,495
WYDMUCH,495
GRZANKOWSKI,494
HAMERLA,494
HASS,494
ISKIERKA,494
KARWALA,494
KOPEREK,494
LEŃCZUK,494
LETKIEWICZ,494
ROGACZ,494
SŁABICKI,494
SUWIŃSKI,494
SZOTT,494
TŁUCZEK,494
TORBUS,494
WARDZIAK,494
WINEK,494
ZŁOTEK,494
ZYBURA,494
BARCIŃSKI,493
BORZYMOWSKI,493
CHOJNA,493
DĄBRÓWKA,493
DOWNAR,493
DYMERSKI,493
GUSTAW,493
HRABIA,493
KOŁTUNIAK,493
KOSIEDOWSKI,493
KRZYŻOSTANIAK,493
LUBOJAŃSKI,493
MILKA,493
NOWOTKA,493
OBIDZIŃSKI,493
PIECHURA,493
SADOWNIK,493
ZAWACKI,493
BREWCZYŃSKI,492
GRABAN,492
ŁADZIAK,492
MAŁOCHA,492
MIĄSIK,492
MIRSKI,492
PRUSEK,492
RAGUS,492
SINICKI,492
SPYCHAJ,492
SZYMSKI,492
TUSK,492
WENERSKI,492
ZAWALICH,492
AMANOWICZ,491
ANDRYSZCZYK,491
BOKSA,491
BUJACZ,491
JASINA,491
MIKSZA,491
POLASIK,491
REGLIŃSKI,491
SKRZYDLEWSKI,491
SZLACHCIC,491
TALKOWSKI,491
TUZIMEK,491
UZAR,491
WĘGLARSKI,491
WYCISZKIEWICZ,491
ZASADZIŃSKI,491
BEKER,490
BRONCEL,490
BUCZMA,490
CIMOCHOWSKI,490
CYSEWSKI,490
DOMERADZKI,490
FRĄCZ,490
GĘSIKOWSKI,490
JARZĘBIŃSKI,490
KAZUBEK,490
ŁACHUT,490
ŁUSIAK,490
MARKO,490
MAZEPA,490
MEGGER,490
MISZKURKA,490
NIEZNAŃSKI,490
OŁTARZEWSKI,490
PACHOLCZAK,490
PAWELA,490
PERNAL,490
SZAŁAJKO,490
WARGACKI,490
WOSZCZEK,490
BRACHA,489
BUCHHOLZ,489
LEONIUK,489
ŁACHACZ,489
PASZYŃSKI,489
ŚMIŁOWSKI,489
WOŹNICZKO,489
BACIK,488
BANEK,488
BIELAT,488
DRESZER,488
KILARSKI,488
KOTLICKI,488
LANGIER,488
ŁANIEWSKI,488
MYDŁOWSKI,488
NOJSZEWSKI,488
OCZKO,488
PIEKORZ,488
REICHEL,488
ROLIŃSKI,488
SZCZAP,488
SZCZYPTA,488
BACIA,487
CZARNACKI,487
DEPTUCH,487
HYNEK,487
JANKA,487
KONIARSKI,487
KRETEK,487
LIBER,487
PARUSZEWSKI,487
PYRKOSZ,487
REITER,487
STANICZEK,487
TOMKOWICZ,487
UŁANOWICZ,487
WIERTELAK,487
ANDREJCZUK,486
BILOUS,486
BODUCH,486
DWORECKI,486
KABZA,486
ŁAGOSZ,486
OGONEK,486
ROCHOWIAK,486
SIARKIEWICZ,486
SNOPKOWSKI,486
SZCZEGIELNIAK,486
SZKUP,486
TOMERA,486
ZAWADZIŃSKI,486
DROBIK,485
GRYSKA,485
GRZELEC,485
KORDYS,485
PITEK,485
PLEWNIA,485
PODLASIŃSKI,485
RUSIŃSKI,485
STACHEWICZ,485
SZCZERBICKI,485
SZCZEREK,485
SZUMIEC,485
WABIK,485
WĘGRZYK,485
WOSZCZAK,485
ZYGA,485
ADAMIUK,484
BARTUSIAK,484
BARZYK,484
FRELICH,484
GALON,484
KLEBBA,484
KŁOSIEWICZ,484
KOPAŁA,484
LIZUREJ,484
LORKOWSKI,484
MOTYLSKI,484
MUSIAŁA,484
PRAWDZIK,484
ROZUMEK,484
SIWECKI,484
STAWARSKI,484
TAMBORSKI,484
TKACH,484
WARDZAŁA,484
ZMUDZIŃSKI,484
BIEROŃSKI,483
DRABIŃSKI,483
FALTYN,483
GUMKOWSKI,483
KACZMARKIEWICZ,483
KARAŚKIEWICZ,483
KUDLAK,483
KYRCZ,483
ŁAZICKI,483
ŁOCHOWSKI,483
SANIEWSKI,483
SIEPRAWSKI,483
STRUMIŃSKI,483
WASILEWICZ,483
WIERNICKI,483
WOJDYGA,483
WORACH,483
GEMZA,482
JEKA,482
KAPAŁKA,482
KOSMAN,482
ŁASICA,482
MIOZGA,482
SALACHNA,482
SIEŃSKI,482
SOCZEWKA,482
SOKOLNICKI,482
SZULCZYK,482
TOKARZEWSKI,482
WAŚKOWSKI,482
WEREDA,482
ZANDER,482
ZAWIASA,482
BARDZIŃSKI,481
BISAGA,481
BLAUT,481
GOSIK,481
GREGORCZUK,481
KRUSZCZYŃSKI,481
MARCHWICKI,481
MISIOR,481
MORDAK,481
PRYSTUPA,481
PYSZCZEK,481
SOŁODUCHA,481
TOLAK,481
TÓRZ,481
TROJANEK,481
WITKOWICZ,481
CHODACKI,480
DOMKA,480
DOMOWICZ,480
HIRSCH,480
KILIAŃSKI,480
KOPALA,480
KORGUL,480
KROPIWNICKI,480
ŁABUŚ,480
MISIUK,480
PIESZAK,480
STĄPÓR,480
SZAŁATA,480
TYMCZYSZYN,480
WOŁOSZCZUK,480
ZATOŃSKI,480
ZIELONY,480
ZWARA,480
ŻYMEŁKA,480
CHMURSKI,479
CHOJAK,479
DYDA,479
GŁODKOWSKI,479
JACHIMCZAK,479
JAMROŻEK,479
JELENIEWSKI,479
KUBASIEWICZ,479
KUBIENIEC,479
KUZIEL,479
LEMIESZ,479
NOWOGÓRSKI,479
OBŁOZA,479
OCHOTA,479
RODA,479
SZMAJ,479
SZULKOWSKI,479
WICHARY,479
WILMAŃSKI,479
BYSTRY,478
CALIŃSKI,478
CIOŁKOWSKI,478
DZIDUCH,478
GDOWSKI,478
GILARSKI,478
GRACZYKOWSKI,478
GRUND,478
KRZYCZKOWSKI,478
LESZCZAK,478
LEVCHENKO,478
LIPOK,478
MAŁYCHA,478
PARSZEWSKI,478
SŁADEK,478
SMOLORZ,478
SOKOLIŃSKI,478
SORNAT,478
STECIUK,478
TURECKI,478
ZEGADŁO,478
ZUBOWICZ,478
CHRAPKOWSKI,477
DRUŻKOWSKI,477
ERNST,477
GOIK,477
GUMNY,477
JASZCZYŃSKI,477
KARDYŚ,477
KARWAN,477
KUZIOR,477
LATAŃSKI,477
LORBIECKI,477
MIROS,477
OBARZANEK,477
PAWEŁKO,477
RATAJEWSKI,477
REMBELSKI,477
SZTUBA,477
WISŁOCKI,477
ŻABSKI,477
ALEKSA,476
ARENDARCZYK,476
BORKOWICZ,476
CHACHULSKI,476
HERNAS,476
HOŁOTA,476
KAJSTURA,476
KRZEPKOWSKI,476
KRZYSIK,476
KRZYSZTOSZEK,476
KSEL,476
KURBIEL,476
MAZURCZYK,476
PEDRYCZ,476
STRYKOWSKI,476
SZMAGLIŃSKI,476
SZOKA,476
ŚLEPOWROŃSKI,476
UZDOWSKI,476
WARECKI,476
ŻYŁOWSKI,476
ANDREASIK,475
BOŃCZAK,475
DYBAŁ,475
GUBAŃSKI,475
JACHIMCZYK,475
KIERSKI,475
KLEMENS,475
KORONKIEWICZ,475
LIBERDA,475
NABOŻNY,475
ROSADA,475
RYPIŃSKI,475
SIATKA,475
SKUBISZEWSKI,475
SŁONIEWSKI,475
SZPYRA,475
ZDANCEWICZ,475
GŁAZOWSKI,474
GRZEBIEŃ,474
KAJDAN,474
KLYTA,474
MATYASIK,474
RASAŁA,474
SZYMAŃCZAK,474
WOSIEK,474
ANUSZEWSKI,473
BUJAS,473
BYSTREK,473
CHYB,473
CZAK,473
CZOPIK,473
ĆWIKOWSKI,473
GRABAS,473
HARĘŻA,473
LE,473
ŁĘKAWSKI,473
MATEJUK,473
MYTNIK,473
SOBIECHOWSKI,473
SOBIŁO,473
TRAWKA,473
WYRWICH,473
ŻUGAJ,473
BOGUSIEWICZ,472
BURZEC,472
CETNAROWSKI,472
CZARNOMSKI,472
DŁUSKI,472
DRZYMALSKI,472
FITA,472
JAKACKI,472
JANUSZEWICZ,472
JASNOCH,472
KIECA,472
ŁUŻNY,472
OKŁA,472
PAJDZIK,472
PILAWSKI,472
RATKA,472
SIEBERT,472
STODOLSKI,472
ŚLESICKI,472
WAŁASZEK,472
WOJAKOWSKI,472
ANDRYS,471
ARKUSZEWSKI,471
BAŁOS,471
BERNATEK,471
DULIK,471
DZIADOWICZ,471
GĄSZCZAK,471
GLAZIK,471
GMURCZYK,471
GWIAŹDZIŃSKI,471
HONKISZ,471
KUBIT,471
KUCZMARSKI,471
MARUSZCZYK,471
MELANIUK,471
NAROLSKI,471
POCHROŃ,471
STĘPKA,471
ŚLADOWSKI,471
WAC,471
HUCZKO,470
KUFFEL,470
KWIT,470
LENIART,470
ŁAWNICZEK,470
ŁĄCZ,470
NAMYSŁO,470
NURKOWSKI,470
PARUS,470
RAFAŁKO,470
SKAWSKI,470
SŁOCIŃSKI,470
TULEJA,470
ULICKI,470
WIKIERA,470
WYCZÓŁKOWSKI,470
ZIAREK,470
ZIĘCIAK,470
ŻÓŁKOWSKI,470
BĄCZYŃSKI,469
DUDKOWIAK,469
ELERT,469
KOMANDER,469
KUBSKI,469
KUKAWKA,469
MULTAN,469
SYPUŁA,469
ŚWISZCZ,469
TREPCZYK,469
TROCHIM,469
WARZYBOK,469
WIĘCZKOWSKI,469
ZASADNI,469
ZIMMERMANN,469
ANIOŁA,468
BOĆKOWSKI,468
CEBULAK,468
DORUCH,468
GIERASIMIUK,468
GWIZDAK,468
KORBUT,468
KÓSKA,468
LUKAS,468
MACULEWICZ,468
OCH,468
PETRUS,468
PĘDRAK,468
RYCHARSKI,468
TATARCZUK,468
WODA,468
WYLĘŻEK,468
CISOŃ,467
ĆWIRKO,467
DELIKAT,467
FUDALEJ,467
GRZESIEK,467
JACHOWSKI,467
JARKA,467
KUPAJ,467
KURASIŃSKI,467
ŁAWSKI,467
MAJTYKA,467
MŁOTEK,467
POLICHT,467
POSPIESZNY,467
POWĘSKA,467
PRYGIEL,467
REDLICKI,467
STYPKA,467
ŚLIWIAK,467
WNUCZEK,467
ZDULSKI,467
BROŻYŃSKI,466
CUKROWSKI,466
DERECKI,466
DREWA,466
GOZDUR,466
GRANDA,466
JEDZINIAK,466
KORZENIAK,466
MATUSZNY,466
MROWICKI,466
NAPIERSKI,466
NIERADKO,466
SIUZDAK,466
SKOLIK,466
TYLIŃSKI,466
WAWRZEŃCZYK,466
ZASOWSKI,466
ZBROŻEK,466
BORYCZKO,465
BRYGOŁA,465
CHOŁODY,465
CZUJ,465
DOMURAD,465
DUSIK,465
DYSZKIEWICZ,465
DZIAŁOWSKI,465
DZIENISZ,465
GASEK,465
MIGDA,465
MUSZ,465
OSICKI,465
PAPCIAK,465
PROKOPCZUK,465
PRZEWŁOKA,465
RACINOWSKI,465
RADOWSKI,465
RYCHCIK,465
SOBANIA,465
SURDEL,465
TALAROWSKI,465
WIERCIGROCH,465
WILMA,465
AHMED,464
DANIŁOWSKI,464
DOMINO,464
FEDORUK,464
GOTFRYD,464
GRABKOWSKI,464
GRYGORCEWICZ,464
GRYMUZA,464
HAPONIUK,464
JAKUBIUK,464
JESZKA,464
LIANA,464
ŁOKIETEK,464
OSOJCA,464
RADZIWON,464
SZAJNER,464
BASZYŃSKI,463
CIENIUCH,463
DAMIAN,463
DŁUGOZIMA,463
GAWŁOWICZ,463
KADELA,463
KANIUK,463
KELER,463
KONIEC,463
KOZOK,463
KREMER,463
KRZESZOWIEC,463
KUZIORA,463
LISTOWSKI,463
MILIŃSKI,463
MYSŁOWSKI,463
OCHOJSKI,463
PRAŻUCH,463
RZECZYCKI,463
ŚWIERCZYNA,463
ZDONEK,463
BŁAŻEJAK,462
FOGEL,462
GEBAUER,462
GÓRECZNY,462
JAMROZY,462
KITLIŃSKI,462
LUBASZKA,462
MANISTA,462
MILEJSKI,462
MORAŃSKI,462
NAGÓRNY,462
PACHOWICZ,462
PALICA,462
PERSKI,462
PIWOWAREK,462
PYŚ,462
RORAT,462
RZYMOWSKI,462
SZKATUŁA,462
SZUMACHER,462
TROCIŃSKI,462
WICKI,462
ZEMANEK,462
BANASIUK,461
BAUM,461
BLANK,461
CYRULIK,461
DUMAŁA,461
HAJDER,461
HNATIUK,461
KISIELIŃSKI,461
KLÓSKA,461
KOLENDO,461
KONEWKA,461
KOŚCIUSZKO,461
KRÓTKI,461
KUBALSKI,461
LUDWISIAK,461
ŁYSY,461
MATULA,461
